id_leggo,interesse,nome_interesse,apelido,tema,tema_slug,advocacy_link,keywords,tipo_agenda,descricao_interesse
99d8be7abc2ca999d8abbaa24526e380,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
ff8b79509cb21c060b52a97fd4a10930,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
e6340285221931e434c32de8b6a426e0,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
04ebca87cac091ec80d33d717c0c3f57,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
a4e13653d05bc90684aff4890f323a31,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
204dddb9148e583e2a1c126eb6a4a7c2,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
623a0e02bda0d95f4d57bd95179b9fe9,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
c6dbd1145862d9a4bc781d6fa3fa717b,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
4d4985c70d9397c6b02a8e54c0867bdf,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
6d988548dfe6ff8cee707a3df1b94faa,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
d472798a671ce6105820f8a813cd420a,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
228f716cb9faad3ed1e15cf7aea272f1,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
43e03267dd6b99605c0052daf5582843,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
c94048c9cbc7b87e498602f0e4b0192d,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
f58f0099661b1d362591194c7a5ad3eb,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
e45e1f5dd2db6dd9c37ddd144e3e677c,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
f3d082883e1eae0bf7eacb2bd6b83ad3,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
ebb5e7132df2c8ba2066963be4e7378c,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
d47ba6a9fc9e3121a3f9dbe274dc91bc,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
4dd462e854379ec4eb992803abe546ed,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
1c5fa6498aa9bdecc72676c0ed7b77ba,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
3491abb5948fdc2c933f33ce3122dbd0,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
739ef5870e2e0e6efa2888e0839d503e,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
2653375fb6874d14d9594c9fd3060552,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
cd44b97065cfaf369d8820d93b92bc80,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
7683ec924d0bf9a54fca1640904e2b99,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
9a84c4db3f0c3bb1685377f50e2e8ccf,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
15f44267395200215e9599cd490f8ba5,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
3ef5aac51f567b4dc5aec20ff3777985,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
6c4f3aae6a892061198f2adb4f1d0180,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
2466458ef071de3a0bba5d196e21b115,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
ab74fd0a33d20a6be8c1274f14cbd2ea,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
5795d39eef31d0ca3e07c12e9ceda513,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
0b9304b8bfa0cb27098412c98aabf2bf,pandemia,Pandemia,NA,Auxílio emergencial;Vacina,auxilio-emergencial;vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
f6d2391f047c86b7f8d4409f2a8f2b79,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
6343abf3b0831deef03d536169e53dfc,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
7babcf9fe9957f27f978a28ac9d1adee,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
98ee488aca8932c071bac8d86078bf84,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
ca6e2f03736093fbf9676a90b29df301,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
258884e98450489b945d5f0543a46d5a,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
5a54547a8b4bd22b67692927420c82ee,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
19e0912500b971cf799eb1a7439004f6,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
7d2a581f73ff8716e7a592234b18947a,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
6169c2950b9ef3381d1db9b4568200fb,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
db55176bbb469639dc16b129627515d8,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
15d24140c1f525a9e9ee28a2c1778da3,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
490fd13043d0badd6b27d0773d15db97,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
067f77ae069323fc6b9417e09c88f5f9,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
f37f7f8ecd6e777d58cdd01f22a6030f,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
54492bbb5265c1296f906d1d977afbe3,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
addea419c7bd6cf023e401ccf5d6a8e3,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
846925f5116e8bd9975daebdcff06d6a,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
1a4519fdced60c15e8f094cc641dbf56,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
0589e4fc9eb876aebf4def8903d53822,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
da7c10b3b861b5e33f86564b4bc8cdaf,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
b5853b72aa7feb79b13bec97f0ecb854,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
1bd6406ffe5445ee9ff14c1ef0875949,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
68550f34c3fc82473d962dcbe1336664,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
572220cc7fb9f098a632b7d64acba8d8,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
35342a21bc3d17d32ea7ea45d4a6ba3f,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
aa30e6a8e73ef5872ba67eb71e37c1b0,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
29a899b123e34e80a803bc818ed6496d,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
a8046f76046fad04c08f535df5890293,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
35b0f6915aded5fc64a4950ef0086490,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
fee659976bf12b567fb160d5e906a5fa,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
79c38977a8aeb138edfa1175f6bfff35,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
8da098c6e1316e70d597409f2474a500,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
cb2eb692482c42fdabfae767fe68609e,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
55c8fbfdd0f5403a018aeda002af1624,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
2319bce1e55dac550b00cb91c6e812f9,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
3588c85a0519610a896a4e79dc83d9f6,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
512ecc4bea538cdce9b96ddcb9f18842,pandemia,Pandemia,NA,Gestão;Vacina,gestao;vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
cf92f4457c990ccd6664e4787b6537f1,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
6c1604dde39894f49fe5eb204f4137a5,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
bcefc705d97eef118fc62ab53c74d33f,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
2da4e413436e43bd71a31e91ecbf3e69,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
db0f60d062003deba207dd96030581d9,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
1f1294d7efa7d8b27122a0c22910c846,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
5390123bb262b3fd4a951ff1da8ea4ca,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
b81c2e2dca7a3b65597f15fcd29e4f65,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
246db962cab659558af083d258c7f173,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
9e0a476c656b604b763f99d578b1709a,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
06ac5721777da1f348a3815b6416c925,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
fa47cd1f9a0fb1f83ec77cad1b36bb26,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
9a6a9417eb95b9bbce9d94799d7452bb,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
93e586cf7921b91d6031684a745a6a71,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
1db149d1f77f313aee8748d946aa1d61,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
8117467c2cbf85b008ef20001a76c3fc,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
93e554aefb5c294ad11ac9e0d9d3a755,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
68b9be97348a001b96efbd40ae0eef62,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
ec7215bdb27977207a6d096c56a8a962,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
7343c4603c124362e9e1426e565e92a9,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
422f5634d03dd3ee9d6399339126c141,pandemia,Pandemia,NA,Gestão;Auxílio emergencial,gestao;auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
6588fe9de9c2a451dc37169127fd044a,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
c9a1fb6798b71228104b482640518e61,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
95cd0f008b8bba4bca3086e777797171,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
458f6438158f61fd90ffdb26fc0ef1dd,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
9cfcaf4589dd57344a3d35a661da73d7,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
ddbf146858c42cec127add5a69829333,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
921b3e28836c508613fe3d521fab0e5f,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
92083303e730a97627b63ede63ecc91b,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
fdbe08405b73fec0f4537db823feec5d,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
b31fce7ad348600ae5ad5724005af690,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
aaf26a0711a3673c94935d18ab908aba,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
d76da7d26813c54f5c086e6f46a4cf96,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
abb954d5bb1d00730a24ff477fcbe74d,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
b6fcb339b0e47b35bf96115a2a7d1f55,pandemia,Pandemia,NA,Vacina,vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
09d5bce1c7d52c96dd523e48483cce17,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
d13ae007b481668faea9eb32dd528169,pandemia,Pandemia,NA,Auxílio emergencial;Vacina,auxilio-emergencial;vacina,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
9a3fbf754561a72bd063df75a732910f,pandemia,Pandemia,NA,Auxílio emergencial,auxilio-emergencial,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
c29db05e7fe3c144868439d93ca73c6d,pandemia,Pandemia,NA,Gestão,gestao,NA,NA,NA,"Neste painel estão apresentadas proposições relacionadas a gestão da pandemia da COVID 19, o fornecimento e transparência da vacina e o auxílio emergencial para a população."
